Country Name	type	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Qatar	imports	32000000	40000000	37000000	40000000	50000000	70000000	70000000	90000000	43000000	53000000	64000000	109000000	141000000	195000000	271000000	413000000	817000000	1225000000	1185000000	1424000000	1423000000	1518000000	1947000000	1456000000	1162000000	1139000000	1099000000	1161000000	1267000000	1326000000	1695000000	1720000000	2015000000	1891000000	1927000000	3398000000	2868000000	3322000000	3409000000	2500000000	3252000000	3758000000	4052000000	4897000000	6005000000	10061000000	16440000000	23429000000	27900000000	24922000000	23240000000	22328000000	30787000000	27034000000	30448000000	32610000000	32058000000	30885000000	34298000000
Romania	imports	700000000	880000000	1016000000	1104000000	1262000000	1163000000	1310000000	1670000000	1738000000	1880000000	2117000000	2278000000	2827000000	3738000000	5555000000	5769000000	6583000000	7579000000	9638000000	11789000000	13200000000	10980000000	8320000000	7640000000	7560000000	8400000000	8080000000	8310000000	7640000000	8435000000	7600000000	5793000000	6260000000	6522000000	7109000000	10278000000	11435000000	11280000000	11821000000	10417000000	13148000000	15568000000	17854000000	23983000000	32691000000	40518000000	51160000000	70314000000	84053000000	54324000000	62109000000	76480000000	70207000000	73481000000	77748000000	69824000000	74560000000	85485000000	97777000000
Russia	imports																																	40737000000	36135000000	50452000000	62603000000	68092000000	71983000000	58015000000	39537000000	44862000000	53764000000	60966000000	76070000000	97382000000	1.25434E+11	1.64281E+11	2.23486E+11	2.91861E+11	1.91803E+11	2.48634E+11	3.23831E+11	3.35446E+11	3.41269E+11	3.07877E+11	1.93019E+11	1.91493E+11	2.38126E+11	2.49055E+11
Rwanda	imports	14000000	12000000	11000000	12000000	12000000	18000000	21000000	20000000	22000000	24000000	29000000	33000000	35000000	34000000	58000000	99000000	106000000	123000000	188000000	192000000	243000000	283000000	286000000	279000000	278000000	298000000	349000000	352000000	370000000	333000000	288000000	306000000	288000000	332000000	236000000	236000000	258000000	297000000	285000000	253000000	211000000	281000000	248000000	259000000	284000000	471000000	591000000	771000000	1174000000	1308000000	1431000000	2039000000	2300000000	2302000000	2470000000	2382000000	2481000000	2365000000	2588000000
Saudi Arabia	imports	234000000	261000000	308000000	320000000	394000000	506000000	592000000	574000000	553000000	735000000	693000000	808000000	1136000000	1972000000	2860000000	4213000000	8695000000	14656000000	20422000000	24462000000	30166000000	35269000000	40644000000	39197000000	33696000000	23622000000	19112000000	20083000000	21784000000	21154000000	24069000000	29079000000	33698000000	28198000000	23338000000	28091000000	27744000000	28732000000	30013000000	28011000000	30238000000	31223000000	32293000000	41704000000	47376000000	59459000000	69800000000	90214000000	1.15134E+11	95552000000	1.06863E+11	1.31586E+11	1.55593E+11	1.68155E+11	1.73834E+11	1.74675E+11	1.4017E+11	1.34519E+11	1.35016E+11
Sudan	imports	183000000	238000000	257000000	285000000	274000000	208000000	222000000	214000000	258000000	257000000	288000000	331000000	320000000	436000000	642000000	887000000	980000000	1081000000	1194000000	1109000000	1576000000	1553000000	1282000000	1354000000	1147000000	771000000	961000000	871000000	1060000000	1335000000	619000000	890000000	821000000	945000000	1227000000	1219000000	1548000000	1580000000	1915000000	1415000000	1553000000	1958000000	2446000000	2882000000	4075000000	6757000000	8074000000	8775000000	9352000000	9691000000	10045000000	9236000000	9230000000	9918000000	9211000000	9509000000	8311000000	9134000000	7850000000
Senegal	imports	172000000	163000000	162000000	171000000	177000000	163000000	160000000	165000000	186000000	194000000	194000000	219000000	280000000	361000000	498000000	583000000	636000000	764000000	755000000	931000000	1052000000	1076000000	992000000	1025000000	981000000	826000000	961000000	1024000000	1080000000	1221000000	1219000000	1173000000	1034000000	1087000000	1022000000	1412000000	1436000000	1335000000	1455000000	1564000000	1519000000	1730000000	1958000000	2391000000	2839000000	3498000000	3671000000	4871000000	6528000000	4713000000	4782000000	5909000000	6434000000	6552000000	6555000000	5595000000	5478000000	6729000000	7805000000
Singapore	imports	1333000000	1295000000	1319000000	1398000000	1137000000	1243000000	1328000000	1439000000	1660000000	2039000000	2461000000	2838000000	3395000000	5127000000	8380000000	8133000000	9071000000	10471000000	13061000000	17643000000	24007000000	27572000000	28167000000	28158000000	28667000000	26285000000	25511000000	32559000000	43864000000	49656000000	60899000000	66293000000	72171000000	85234000000	1.0267E+11	1.24507E+11	1.31338E+11	1.32437E+11	1.01732E+11	1.1106E+11	1.34545E+11	1.16E+11	1.16441E+11	1.36218E+11	1.73599E+11	2.00047E+11	2.3871E+11	2.63155E+11	3.1978E+11	2.45785E+11	3.10791E+11	3.6577E+11	3.79723E+11	3.73016E+11	3.66247E+11	2.96745E+11	2.91908E+11	3.27689E+11	3.70635E+11
Solomon Islands	imports	5000000	5000000	6000000	6000000	7000000	8000000	11000000	11000000	12000000	11000000	13000000	15000000	17000000	18000000	27000000	33000000	30000000	33000000	42000000	70000000	89000000	91000000	71000000	74000000	79000000	83000000	72000000	81000000	98000000	114000000	91000000	112000000	112000000	137000000	139000000	154000000	151000000	158000000	128000000	110000000	92000000	90000000	67000000	94000000	121000000	185000000	217000000	294000000	328000000	268000000	404000000	469000000	486000000	537000000	499000000	466000000	454000000	572000000	585000000
Sierra Leone	imports	74000000	91000000	85000000	84000000	99000000	108000000	100000000	90000000	90000000	112000000	116000000	113000000	119000000	155000000	222000000	185000000	153000000	181000000	279000000	316000000	427000000	328000000	298000000	160000000	157000000	151000000	132000000	137000000	156000000	183000000	149000000	163000000	146000000	147000000	150000000	133000000	211000000	93000000	95000000	81000000	149000000	182000000	264000000	303000000	286000000	345000000	389000000	445000000	534000000	520000000	770000000	1717000000	1604000000	1780000000	1568000000	1530000000	1068000000	1301000000	1429000000
El Salvador	imports	123000000	109000000	125000000	152000000	191000000	201000000	221000000	224000000	214000000	208000000	214000000	249000000	272000000	377000000	562000000	614000000	735000000	929000000	1028000000	1037000000	966000000	986000000	857000000	891000000	977000000	961000000	935000000	994000000	1007000000	1161000000	1263000000	1516000000	1855000000	2145000000	2547000000	3329000000	3223000000	3739000000	3962000000	4095000000	4947000000	5027000000	5184000000	5754000000	6329000000	6690000000	7663000000	8821000000	9818000000	7325000000	8416000000	9965000000	10258000000	10772000000	10514000000	10293000000	9826000000	10572000000	11830000000
San Marino	imports
Somalia	imports
Serbia	imports																																															13172000000	19164000000	24331000000	16047000000	16735000000	19862000000	18925000000	20543000000	20601000000	17876000000	18900000000	21947000000	25882000000
South Sudan	imports
Sao Tome and Principe	imports	5000000	5000000	5000000	5000000	5000000	5000000	6000000	5000000	6000000	8000000	9000000	8000000	8000000	10000000	10000000	11000000	9000000	14000000	18000000	20000000	19000000	17000000	15000000	10000000	12000000	10000000	17000000	14000000	14000000	18000000	21000000	31000000	29000000	32000000	30000000	29000000	22000000	16000000	17000000	38000000	30000000	28000000	31000000	41000000	41000000	50000000	71000000	79000000	114000000	103000000	112000000	134000000	131000000	152000000	170000000	142000000	139000000	147000000	153000000
Suriname	imports	54000000	54000000	55000000	58000000	81000000	93000000	90000000	103000000	100000000	111000000	115000000	126000000	145000000	158000000	230000000	262000000	294000000	398000000	382000000	411000000	504000000	568000000	514000000	472000000	346000000	299000000	327000000	294000000	351000000	443000000	472000000	509000000	542000000	525000000	423000000	585000000	501000000	658000000	552000000	486000000	526000000	461000000	492000000	704000000	742000000	1050000000	1013000000	1044000000	1304000000	1390000000	1398000000	1638000000	1994000000	2174000000	1982000000	2028000000	1252000000	1363000000	1700000000
Slovak Republic	imports																																		6325000000	6610000000	8770000000	11125000000	11725000000	13078000000	11318000000	12760000000	14760000000	16564000000	22523000000	29862000000	34649000000	44986000000	60616000000	73912000000	55650000000	65026000000	79842000000	77398000000	81735000000	81903000000	73361000000	75488000000	83304000000	94035000000
Slovenia	imports																																	6142000000	6529000000	7304000000	9492000000	9423000000	9357000000	10110000000	10102000000	10147000000	10160000000	10944000000	13845000000	17759000000	20337000000	24141000000	31559000000	37034000000	26507000000	30094000000	35531000000	32035000000	33373000000	33934000000	29815000000	30537000000	36078000000	42233000000
Sweden	imports	2901000000	2929000000	3123000000	3393000000	3856000000	4377000000	4582000000	4701000000	5126000000	5909000000	7007000000	7067000000	8110000000	10907000000	16683000000	17450000000	19628000000	20137000000	20589000000	28735000000	33438000000	28840000000	27585000000	26098000000	26426000000	28548000000	32693000000	40706000000	45627000000	48975000000	54264000000	49990000000	50017000000	42713000000	55458000000	65036000000	66930000000	65596000000	68403000000	68580000000	72880000000	63200000000	66955000000	83540000000	1.00433E+11	1.11697E+11	1.27547E+11	1.53226E+11	1.68503E+11	1.19876E+11	1.48946E+11	1.77026E+11	1.64436E+11	1.60609E+11	1.62211E+11	1.38398E+11	1.41021E+11	1.54018E+11	1.70115E+11
Eswatini	imports	17000000	20000000	22000000	26000000	27000000	37000000	34000000	49000000	48000000	50000000	60000000	67000000	69000000	96000000	138000000	178000000	200000000	182000000	311000000	435000000	623000000	594000000	526000000	551000000	447000000	324000000	352000000	435000000	516000000	583000000	663000000	718000000	866000000	873000000	927000000	1008000000	1062000000	1066000000	1083000000	1068000000	1046000000	1129000000	955000000	1519000000	1925000000	1890000000	1910000000	1840000000	1580000000	1780000000	1960000000	1950000000	1848000000	1693000000	1690000000	1412000000	1476000000	1665000000	1883000000
Sint Maarten (Dutch part)	imports																																																				733631284.9	767922000	924782000	1012936000	857017000	856235000
Seychelles	imports	2000000	2000000	2000000	2000000	2000000	2000000	4000000	5000000	6000000	7000000	10000000	15000000	21000000	25000000	28000000	32000000	39000000	46000000	58000000	85000000	99000000	93000000	98000000	88000000	88000000	99000000	106000000	113000000	159000000	165000000	186000000	172000000	192000000	238000000	206000000	233000000	379000000	340000000	384000000	434000000	342000000	476000000	420000000	412000000	497000000	675000000	757000000	859000000	1087000000	794000000	984000000	1049000000	1071000000	1082000000	1144000000	991000000	1040000000	1302000000	1284000000
Syrian Arab Republic	imports	239000000	199000000	231000000	235000000	236000000	213000000	289000000	265000000	313000000	370000000	360000000	439000000	540000000	613000000	1227000000	1685000000	2383000000	2702000000	2459000000	3329000000	4124000000	5173000000	4028000000	4542000000	4116000000	3967000000	2728000000	2470000000	2216000000	2084000000	2400000000	2767000000	3490000000	4139000000	5467000000	4709000000	5380000000	4028000000	3895000000	3832000000	3815000000	4752000000	4488000000	5111000000	8411000000	10862000000	11488000000	14655000000	18105000000	15443000000	17562000000	20864000000	7300000000	5800000000	6700000000	5000000000	4500000000	5800000000	5600000000
Turks and Caicos Islands	imports																																																							406246715
Chad	imports	25000000	25000000	29000000	29000000	35000000	31000000	32000000	59000000	54000000	54000000	62000000	62000000	62000000	82000000	87000000	133000000	116000000	189000000	217000000	85000000	74000000	108000000	109000000	157000000	181000000	166000000	212000000	226000000	228000000	240000000	285000000	249000000	243000000	200000000	177000000	365000000	332000000	334000000	356000000	316000000	317000000	679000000	1646000000	790000000	953000000	950000000	1350000000	1800000000	2000000000	2000000000	2400000000	3300000000	2800000000	3000000000	4400000000	3700000000	2500000000	2700000000	3000000000
Togo	imports	26000000	26000000	27000000	29000000	42000000	45000000	47000000	45000000	47000000	56000000	65000000	70000000	85000000	101000000	119000000	174000000	185000000	284000000	450000000	519000000	551000000	434000000	393000000	282000000	271000000	288000000	312000000	424000000	487000000	472000000	581000000	443000000	394000000	179000000	222000000	594000000	664000000	645000000	588000000	597000000	562000000	553000000	591000000	775000000	880000000	1060000000	1085000000	1237000000	1509000000	1509000000	1683000000	2187000000	2380000000	2769000000	2526000000	2336000000	2261000000	1956000000	2095000000
Thailand	imports	454000000	489000000	551000000	614000000	685000000	742000000	890000000	1067000000	1159000000	1248000000	1299000000	1288000000	1484000000	2049000000	3143000000	3280000000	3572000000	4617000000	5356000000	7158000000	9214000000	9955000000	8548000000	10287000000	10398000000	9242000000	9178000000	13000000000	20285000000	25770000000	33045000000	37569000000	40686000000	46077000000	54459000000	70786000000	72332000000	62854000000	42971000000	50350000000	61923000000	61962000000	64645000000	75824000000	94410000000	1.18178E+11	1.28773E+11	1.39966E+11	1.79225E+11	1.33709E+11	1.82921E+11	2.28787E+11	2.49115E+11	2.50407E+11	2.27749E+11	2.02653E+11	1.94198E+11	2.21519E+11	2.4966E+11
